"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190517","0007586","320/19","BQEGARM060272","F.Ingreso ALM:",19/sep/2019,"V019876","VINO BLANCO TRUMPETER CHARDONNAY 6 X 750","UN","1.500,00","4.994,26","Total depósito  -->","MA20190517","10.980,00","33.553,53","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190517","0007586","320/19","BQEGARM060272","F.Ingreso ALM:",19/sep/2019,"V019877","VINO TINTO TRUMPETER MALBEC 6 X 750","UN","3.000,00","9.988,52","Total depósito  -->","MA20190517","10.980,00","33.553,53","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190540","0007611","261/19","BQEGCLS194398","F.Ingreso ALM:",02/oct/2019,"V019907","VINO CABERNET SAUVIGÑON CASILLERO DEL DIABLO 12 X 750","UN","14.112,00","47.403,63","Total depósito  -->","MA20190540","14.112,00","47.403,63","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190541","0007603","253/19","BQEGCLS194400","F.Ingreso ALM:",02/oct/2019,"V019908","VINO BLANCO EXPORTACION SELECTO SAUVIGÑON BLANCO CONCHA Y TORO 6 X 750","UN","14.112,00","20.254,47","Total depósito  -->","MA20190541","14.112,00","20.254,47","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190543","0007622","297/19","BQEGCLS194401","F.Ingreso ALM:",02/oct/2019,"V019910","VINO TINTO VARIETAL CARMENERE CLASSIC SERIES VIÑA MAIPO 12 X 750","UN","14.112,00","22.025,07","Total depósito  -->","MA20190543","14.112,00","22.025,07","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190546","0007619","265/19","BQEGCLS194397","F.Ingreso ALM:",04/oct/2019,"V019913","VINO ESPUMOSO SPARKLING WINE BRUT CONCHA Y TORO 6 X 750","UN","9.840,00","28.171,97","Total depósito  -->","MA20190546","9.840,00","28.171,97","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190547","0007613","263/19","BQEGCLS194407","F.Ingreso ALM:",02/oct/2019,"V019914","VINO TINTO CASILLERO DEL DIABLO RED BLEND RVA CONCHA Y TORO 12 X 750","UN","14.112,00","47.403,63","Total depósito  -->","MA20190547","14.112,00","47.403,63","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190548","0007610","260/19","BQEGCLS194364","F.Ingreso ALM:",02/oct/2019,"V019915","VINO CARMENERE CASILLERO DEL DIABLO 12 X 750","UN","2.520,00","8.473,44","Total depósito  -->","MA20190548","10.260,00","31.787,53","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190548","0007610","260/19","BQEGCLS194364","F.Ingreso ALM:",02/oct/2019,"V019916","VINO SYRAH CASILLERO DEL DIABLO 12 X 750","UN","3.828,00","12.871,57","Total depósito  -->","MA20190548","10.260,00","31.787,53","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190548","0007610","260/19","BQEGCLS194364","F.Ingreso ALM:",02/oct/2019,"V019917","VINO TINTO PINOT NOIR CASILLERO DEL DIABLO 12 X 750","UN","1.896,00","6.375,27","Total depósito  -->","MA20190548","10.260,00","31.787,53","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190548","0007610","260/19","BQEGCLS194364","F.Ingreso ALM:",02/oct/2019,"V019918","VINO TINTO CARMENERE FRONTERA 12 X 750","UN","2.016,00","4.067,25","Total depósito  -->","MA20190548","10.260,00","31.787,53","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190549","0007615","268/19","BQEGCLS194392","F.Ingreso ALM:",02/oct/2019,"V019919","VINO TINTO MERLOT FRONTERA 12 X 750","UN","4.080,00","8.244,79","Total depósito  -->","MA20190549","8.112,00","16.392,58","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190549","0007615","268/19","BQEGCLS194392","F.Ingreso ALM:",02/oct/2019,"V019920","VINO TINTO CARMENERE FRONTERA 12 X 750","UN","4.032,00","8.147,79","Total depósito  -->","MA20190549","8.112,00","16.392,58","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190552","0007604","254/19","BQEGCLS194426","F.Ingreso ALM:",03/oct/2019,"V019928","VINO BLANCO EXPORTACION SELECTO SAUVIGÑON BLANC CONCHA Y TORO 6 X 750","UN","14.112,00","20.254,47","Total depósito  -->","MA20190552","14.112,00","20.254,47","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190553","0007607","325/19","BQEGARM060656","F.Ingreso ALM:",10/oct/2019,"V019929","VINO FINO TINTO MALBEC TRIVENTO TRIBU 12 X 750","UN","14.112,00","35.135,78","Total depósito  -->","MA20190553","14.112,00","35.135,78","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190555","0007616","323/19","BQEGARM060657","F.Ingreso ALM:",04/oct/2019,"V019932","VINO TINTO RESERVA CABERNET MALBEC TRIVENTO 12 X 750","UN","1.344,00","4.535,96","Total depósito  -->","MA20190555","10.848,00","36.611,70","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190555","0007616","323/19","BQEGARM060657","F.Ingreso ALM:",04/oct/2019,"V019933","VINO BLANCO RESERVA CHARDONNAY TRIVENTO 12 X 750","UN","1.968,00","6.641,95","Total depósito  -->","MA20190555","10.848,00","36.611,70","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190555","0007616","323/19","BQEGARM060657","F.Ingreso ALM:",04/oct/2019,"V019934","VINO TINTO RESERVA MALBEC TRIVENTO 12 X 750","UN","7.536,00","25.433,79","Total depósito  -->","MA20190555","10.848,00","36.611,70","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190556","0007625","324/19","BQEGARM060658","F.Ingreso ALM:",04/oct/2019,"V019935","VINO FINO TINTO MALBEC TIVENTO GOLDEN RESERVA 6 X 750","UN","660,00","5.040,20","Total depósito  -->","MA20190556","9.396,00","29.576,82","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190556","0007625","324/19","BQEGARM060658","F.Ingreso ALM:",04/oct/2019,"V019936","VINO TINTO CABERNET SAUVIGÑON TRIVENTO 12 X 750","UN","1.320,00","3.264,68","Total depósito  -->","MA20190556","9.396,00","29.576,82","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190556","0007625","324/19","BQEGARM060658","F.Ingreso ALM:",04/oct/2019,"N003259","NINO TINTO MERLOT TRIVENTO TRIBU 12 X 750","UN","2.328,00","5.757,70","Total depósito  -->","MA20190556","9.396,00","29.576,82","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190556","0007625","324/19","BQEGARM060658","F.Ingreso ALM:",04/oct/2019,"V019937","VINO TINTO SYRAH MALBEC BONARDA AMADO SUR TRIVENTO 6 X 750","UN","504,00","2.624,23","Total depósito  -->","MA20190556","9.396,00","29.576,82","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190556","0007625","324/19","BQEGARM060658","F.Ingreso ALM:",04/oct/2019,"V019938","VINO TINTO SHIRAZ MALBEC MIXTUS 12 X 750","UN","1.728,00","3.224,06","Total depósito  -->","MA20190556","9.396,00","29.576,82","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190556","0007625","324/19","BQEGARM060658","F.Ingreso ALM:",04/oct/2019,"V019939","VINO TINTO RESERVA CABERNET MALBEC TRIVENTO 12 X 750","UN","2.856,00","9.665,95","Total depósito  -->","MA20190556","9.396,00","29.576,82","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190559","0007644","256/19 329/19","BQEGCLS194367","F.Ingreso ALM:",03/oct/2019,"V019943","VINO MERLOT RESERVADO CONCHA Y TORO 12 X 750","UN","12.936,00","21.016,96","Total depósito  -->","MA20190559","13.086,00","29.603,40","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190559","0007644","256/19 329/19","BQEGCLS194367","F.Ingreso ALM:",03/oct/2019,"V019944","VINO CABERNET SAUVIGÑON DON MELCHOR 6 X 750","UN","150,00","8.586,44","Total depósito  -->","MA20190559","13.086,00","29.603,40","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190563","0007605","328/19","HLCULIV190858274","F.Ingreso ALM:",14/oct/2019,"W001927","WHISKY BALLANTINES FINEST 6 X 750","UN","3.000,00","11.774,52","Total depósito  -->","MA20190563","6.948,00","71.060,78","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190563","0007605","328/19","HLCULIV190858274","F.Ingreso ALM:",14/oct/2019,"W001928","WHISKY CHIVAS REGAL 12 YO 6 X 750","UN","3.600,00","45.152,73","Total depósito  -->","MA20190563","6.948,00","71.060,78","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190563","0007605","328/19","HLCULIV190858274","F.Ingreso ALM:",14/oct/2019,"W001929","WHISKY CHIVAS REGAL 18 YO 6 X 750","UN","348,00","14.133,53","Total depósito  -->","MA20190563","6.948,00","71.060,78","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190568","0007518","317/19","0050927","F.Ingreso ALM:",15/oct/2019,"V019951","VINO ESPUMOSO VILARNAU BRUT RESERVA 6 X 750","UN","2.400,00","8.979,44","Total depósito  -->","MA20190568","10.200,00","38.162,63","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190568","0007518","317/19","0050927","F.Ingreso ALM:",15/oct/2019,"V019952","VINO ESPUMOSO VILARNAU BRUT RESERVA SLEEVE ORG 6 X 750","UN","4.800,00","17.958,88","Total depósito  -->","MA20190568","10.200,00","38.162,63","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190568","0007518","317/19","0050927","F.Ingreso ALM:",15/oct/2019,"V019953","VINO ESPUMOSO VILARNAU DEMI SEC 6 X 750","UN","1.200,00","4.489,72","Total depósito  -->","MA20190568","10.200,00","38.162,63","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190568","0007518","317/19","0050927","F.Ingreso ALM:",15/oct/2019,"V019954","VINO ESPUMOSO  VILARNAU DEMI SEC SLEEVE ORG 6 X 750","UN","1.800,00","6.734,59","Total depósito  -->","MA20190568","10.200,00","38.162,63","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190569","0007504","314/19","0050928","F.Ingreso ALM:",15/oct/2019,"V019955","VINO ESPUMOSO DOM POTIER BRUT 6 X 750","UN","2.526,00","5.914,50","Total depósito  -->","MA20190569","10.110,00","23.994,99","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190569","0007504","314/19","0050928","F.Ingreso ALM:",15/oct/2019,"V019956","VINO ESPUMOSO DOM POTIER DEMI SEC 6 X 750","UN","5.058,00","11.843,05","Total depósito  -->","MA20190569","10.110,00","23.994,99","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190569","0007504","314/19","0050928","F.Ingreso ALM:",15/oct/2019,"V019957","VINO ESPUMOSO DOM POTIER ROSADO 6 X 750","UN","2.526,00","6.237,44","Total depósito  -->","MA20190569","10.110,00","23.994,99","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190572","0007651","332/19","HLCULIV190924334","F.Ingreso ALM:",21/oct/2019,"W001932","WHISKY CHIVAS REGAL 12YO 12 X 750","UN","7.200,00","89.461,34","Total depósito  -->","MA20190572","7.200,00","89.461,34","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190573","0007493","148/19","50925","F.Ingreso ALM:",18/oct/2019,"V019962","VINO TINTO BERONIA TEMPRANILLO 6 X 750","UN","9.600,00","39.945,30","Total depósito  -->","MA20190573","9.600,00","39.945,30","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190574","0007650","331/19","HLCULIV190924608","F.Ingreso ALM:",21/oct/2019,"W001933","WHISKY CHIVAS REGAL 12 YO 12 X 750","UN","10.800,00","134.192,01","Total depósito  -->","MA20190574","10.800,00","134.192,01","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190575","0007652","333/19","HLCULIV190924378","F.Ingreso ALM:",21/oct/2019,"W001934","WHISKY CHIVAS REGAL 12 YO 12 X 750","UN","10.800,00","134.192,01","Total depósito  -->","MA20190575","10.800,00","134.192,01","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190577","0007606","259/19","BQEGCLS195198","F.Ingreso ALM:",21/oct/2019,"V019964","VINO CABERNET SAUVIGÑON CASILLERO DEL DIABLO 24 X 375","UN","3.840,00","7.578,03","Total depósito  -->","MA20190577","15.072,00","47.568,24","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190577","0007606","259/19","BQEGCLS195198","F.Ingreso ALM:",21/oct/2019,"V019965","VINO TINTO MALBEC RESERVA CASIILERO DEL DIABLO 12 X 750","UN","4.200,00","14.108,03","Total depósito  -->","MA20190577","15.072,00","47.568,24","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190577","0007606","259/19","BQEGCLS195198","F.Ingreso ALM:",21/oct/2019,"V019966","VINO CARMENERE CASILLERO DEL DIABLO 12 X 750","UN","3.864,00","12.979,38","Total depósito  -->","MA20190577","15.072,00","47.568,24","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
"ANEXO POR DEPOSITO","AGENCIAS Y REPRESENTACIONES CORDOVEZ S.A.","EN DOLARES AMERICANOS"," Al 26/08/2020","Página -1 de 1","NOMBRE Y CARACTERISTICAS DE LA MERCADERIA","MEDIDA","CANTIDAD","VALOR CIF","SUCURSAL QUITO","Depósito :","MA20190577","0007606","259/19","BQEGCLS195198","F.Ingreso ALM:",21/oct/2019,"V019967","VINO TINTO DEVILS COLLECTION RESERVA CASILLERO DEL DIABLO 12 X 750","UN","3.168,00","12.902,80","Total depósito  -->","MA20190577","15.072,00","47.568,24","Total oficina -->","SUCURSAL QUITO","1.709.952,00","7.844.136,04"
